date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1959-01-01,29.22164352394853,29.120274788613145,0.0034749915763607753,17.719139315427956,17.71704258483621,0.0001183384033920376,4.762109233853983,4.617290964059343,0.03088252475717934,103.4161462585766,103.50087501851351,-0.0008189637000342032,29.547042519138476,29.694885231535043,-0.004991161662947885,15.119984492422919,15.033497123693461,0.005736492190378417,16.48141998506166,16.14196003671288,0.02081158974569597,0.027733333333333336,0.026651862012565582,0.0010814713207677532,0.009041951997872388,0.017830477324633817,-0.008788525326761429,0.05833333333333333,0.05662596565448784,0.001707367678845488
1959-04-01,29.769950399019056,29.245300591298786,0.017780611661772472,17.970944777208793,17.7932061636923,0.009939566417482837,5.091079428635677,4.63364345423402,0.09414639477618025,104.98421329989822,103.26761484566522,0.016486168207049623,29.677850740702286,29.79467306672412,-0.003928620102068958,15.230185633951852,15.102468130947207,0.008421172691524426,16.639710942505708,16.29375769579756,0.02100999298304762,0.03,0.02689488571123636,0.0031051142887636406,0.01128143871524312,0.017427198551361864,-0.006145759836118744,0.051000000000000004,0.05722338974081277,-0.006223389740812768
1959-07-01,29.684168663725266,29.377851616375057,0.010372818011196383,18.133025660573004,17.872197777405365,0.014488589208899949,4.7268836023941585,4.65185513773701,0.016000033126659874,104.30252009749535,103.04817432104149,0.01209893298210396,29.889695029164436,29.89415665805931,-0.00014925866357673456,15.212822248211788,15.174198136774642,0.0025421467289996613,16.740786961090233,16.447196778835455,0.01769302066541334,0.03540000000000001,0.02710467574285516,0.008295324257144847,0.016644562334217516,0.016990206273563915,-0.0003456439393463989,0.05266666666666667,0.057744471236963496,-0.005077804570296829
1959-10-01,29.674758149850934,29.518238036117747,0.005288479672078239,18.12383327774153,17.95406227639398,0.009411427793108107,4.857318906843931,4.671973895886153,0.03890496227350493,104.0020633856655,102.84262612025908,0.011210821138951665,30.01512992841818,29.993885257752062,0.0007080493318465386,15.214226518287663,15.248721034886042,-0.0022646877017500344,16.68058986932597,16.602730718279105,0.004678577238951487,0.042300000000000004,0.027277650879430026,0.015022349120569978,0.02262173278492763,0.01652620561628937,0.0060955271686382595,0.05600000000000001,0.05819200667049503,-0.002192006670495024
1960-01-01,30.137636485601114,29.666972535171677,0.015740381075033394,18.12563502304758,18.039009412761466,0.00479063335532004,5.358093308341417,4.694097328156429,0.13230235393953338,103.94543598266021,102.65182345623417,0.012523200321164829,30.05978293271503,30.094412685692852,-0.0011513662994699914,15.448974650407786,15.326096550270854,0.007985603173959799,16.585526607457037,16.761015000694254,-0.010525230193499713,0.03873333333333333,0.027415414470629722,0.011317918862703606,0.01699940699743041,0.016041685677125533,0.000957721320304878,0.051333333333333335,0.05856561894110594,-0.007232285607772608
1960-04-01,29.89051871085539,29.824681353968646,0.0022050460683922246,18.351943224469295,18.127360349110482,0.012313048265177873,4.811385779627155,4.718441666255045,0.019506556866594638,103.82596546521367,102.47733670408245,0.013074419635191958,30.34742027389942,30.196313558746485,0.0049916653415365,15.282731527885218,15.406364619327327,-0.008057178333568782,16.633464892138974,16.922779071315972,-0.0172439649994911,0.029933333333333336,0.027528958834323353,0.0024043744990099834,0.018111424634162265,0.015546945258140108,0.0025644793760221576,0.052333333333333336,0.05886356094432575,-0.006530227610992416
1960-07-01,29.94174047339389,29.992304322232716,-0.0016873168166000596,18.226461859638892,18.21949808625678,0.0003821424090459935,4.740210329965219,4.745622408564632,-0.001141086784015588,102.919037884369,102.32153313840683,0.005822498261514042,30.477204533414454,30.300148507644035,0.005826398083707662,15.373493572988082,15.489644109382166,-0.007526848757224869,16.818325006927086,17.088667563918012,-0.015946462086133817,0.0236,0.02763634998766923,-0.004036349987669229,0.015850238079707868,0.015052881737225986,0.0007973563424818822,0.05533333333333334,0.059079565397179123,-0.003746232063845785
1960-10-01,29.453719784998835,30.17085017619151,-0.024056021686082563,18.212336050486122,18.3159556137357,-0.005673401983302906,4.141809221502278,4.776331114591729,-0.14254000013717394,101.62123726952011,102.18760951722261,-0.005557891274840188,30.574866208546815,30.406580854225265,0.005519245266234485,15.231114493884741,15.575978832011675,-0.022389567289379464,16.953339747935733,17.259163825178803,-0.01787838896959615,0.023066666666666666,0.027757156681887527,-0.004690490015220861,0.01472591631527731,0.014571995291886072,0.00015392102339123817,0.06266666666666666,0.059203283624433854,0.003463383042232808
1961-01-01,29.54399242484528,30.36132707084869,-0.02728924158539403,18.13344943829239,18.417283261711624,-0.015531263422939201,4.248665251926584,4.811279486184751,-0.12435817894885748,100.66812998111456,102.07912960008154,-0.013919028077811646,30.51605536093265,30.51639465066834,-1.111833903522097e-05,15.382024025083593,15.665340675733468,-0.018251115211236346,17.14579115548213,17.434596174407663,-0.016703788263209063,0.0235,0.027908424949456133,-0.004408424949456133,0.015289925494007095,0.014117284447337336,0.0011726410466697586,0.068,0.059222025555817855,0.00877797444418215
1961-04-01,29.94863867093509,30.564317773573265,-0.020349372583047032,18.299534943240005,18.523980002461567,-0.012190462483637088,4.534142331107306,4.850776057783152,-0.06750276051895798,100.1131504398335,101.99930463275548,-0.018664945217301998,30.49878246255918,30.63049150874106,-0.004309203804875317,15.65193435157225,15.757481096712171,-0.006720732679252439,17.365748596178324,17.615108846514072,-0.014257196218580237,0.023033333333333333,0.02810426926659342,-0.005070935933260086,0.009990331936835295,0.013701843929436353,-0.0037115119926010576,0.07,0.0591252657354604,0.01087473426453961
1961-07-01,30.430332930248237,30.779904992097226,-0.011422137024431844,18.351131536750156,18.636378096762357,-0.015424245536071357,4.873718571231183,4.8947685038536015,-0.004309769781666306,100.39605493212862,101.95047102986605,-0.015364204233536682,30.557939285177405,30.749787332214503,-0.006258547946125681,15.863773537014225,15.85196537790611,0.0007446245969795484,17.559617526421107,17.800665458636928,-0.013634034901663039,0.023033333333333333,0.02835604884392437,-0.005322715510591037,0.00975985617054076,0.013339501364693866,-0.003579645194153106,0.06766666666666667,0.0589079649415184,0.008758701725148269
1961-10-01,30.97824057892152,31.00778837626826,-0.0009533696570929173,18.652346246214183,18.754677911901126,-0.00547126767032724,4.9582834582126365,4.943002947354301,0.0030865732721583328,101.50599788294947,101.93379832072986,-0.004205677319101042,30.74518797698939,30.87513075273496,-0.004217536391844412,16.000154536171134,15.94828158512025,0.0032472948871093976,17.784820487647238,17.991066781139512,-0.011530032886750696,0.0246,0.0286719535571157,-0.0040719535571157005,0.0064569748114051695,0.013041764684625236,-0.006584789873220066,0.062,0.05857188066106411,0.0034281193389358866
1962-01-01,31.480907847171608,31.247443424912554,0.00744369955592683,18.804502063337203,18.878905938008423,-0.003948898218288477,5.197627924310592,4.9952092137513855,0.039723057250822924,101.72095677526711,101.94950593946857,-0.0022443044228088738,30.947315294656356,31.00726523015145,-0.0019352872281057643,16.200240514743452,16.045912761338865,0.009571928186108192,18.031346474239935,18.18594880265912,-0.008537538008324574,0.02723333333333333,0.029056846584640007,-0.0018235132513066757,0.008933699189585864,0.01281790454249948,-0.0038842053529136167,0.056333333333333326,0.05812424456974798,-0.0017909112364146579
1962-04-01,31.648520257848993,31.498316905336345,0.004757281363260368,19.001679500677476,19.009027239379105,-0.0003866141633936948,5.097893285188609,5.051120778002991,0.009217218151834627,102.55114539732628,101.99757607148935,0.005412604618808992,31.136917517560438,31.146867786447856,-0.00031951394487350626,16.16607723195115,16.144361877852425,0.0013441697461629154,18.315079282057948,18.38479768235001,-0.003799385171071812,0.02716666666666667,0.029513046133996686,-0.0023463794673300176,0.012571793235481854,0.012673076097914853,-0.00010128286243299943,0.05533333333333334,0.05757443091780731,-0.0022410975844739736
1962-07-01,31.892269526723783,31.75999029456223,0.004156315045510617,19.078638933051995,19.14496125491241,-0.0034702324266446816,5.140240378083742,5.110589763940145,0.005785033294839925,101.87520458096118,102.07787849984986,-0.0019874569439251033,31.267251326044388,31.29459334957832,-0.000874079893792068,16.336858553818733,16.243216691131153,0.005748428746419787,18.476448112610836,18.586976167609702,-0.005964283376044488,0.028399999999999998,0.03004173071690306,-0.0016417307169030622,0.011700368815973583,0.012610006882124044,-0.0009096380661504609,0.05566666666666666,0.05693069463595668,-0.0012640279692900172
